,Transect_Name,BarCount,SLType,WaveIndx,AveWavelength,BarDistance,BarDepth,NearshoreSlope,BW,CurveRatio,RecRate,RecRate_1,RecRate_2,RecRate_3,Class
7185,MI_99_1427,,50,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.6,0.2,0.2,0
7186,MI_99_1428,,50,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.6,0.2,0.2,0
7187,MI_99_143,0,40,0.5466374814459495,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.5555555555555556,0.1111111111111111,0.3333333333333333,0
7188,MI_99_1430,,41,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8181818181818182,0.15151515151515152,0.030303030303030304,0
7189,MI_99_1431,,41,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8181818181818182,0.15151515151515152,0.030303030303030304,0
7190,MI_99_1432,,41,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8181818181818182,0.15151515151515152,0.030303030303030304,0
7191,MI_99_15,,40,0.8187113373545954,nan,nan,nan,nan,nan,nan,-2.19001,0.25,0.625,0.125,1
7192,MI_99_16,,40,0.9255274458584529,nan,nan,nan,nan,nan,nan,-2.19001,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
7193,MI_99_17,,40,0.9255274458584529,nan,nan,nan,nan,nan,nan,-2.19001,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
7194,MI_99_18,,40,0.9255274458584529,nan,nan,nan,nan,nan,nan,-2.19001,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
7195,MI_99_19,,40,0.9255274458584529,nan,nan,nan,nan,nan,nan,-2.19001,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
7196,MI_99_2,,50,0.8187113373545954,nan,nan,nan,-0.007,nan,0.001,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7197,MI_99_20,,40,0.9255274458584529,nan,nan,nan,nan,nan,nan,-2.19001,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
7198,MI_99_21,,40,0.9615816880511958,nan,nan,nan,nan,nan,nan,-2.19001,0.2857142857142857,0.5714285714285714,0.14285714285714285,1
7199,MI_99_212,,80,0.7049779853433096,nan,nan,nan,-0.015,nan,0.001,-2.19001,0.5,0.16666666666666666,0.3333333333333333,0
7200,MI_99_213,0,80,0.7049779853433096,nan,1.379,-0.704,-0.015,nan,0.001,-2.19001,0.5,0.25,0.25,0
7201,MI_99_214,0,41,0.7049779853433096,nan,1.379,-0.704,-0.02,nan,0.001,-2.19001,0.6,0.2,0.2,0
7202,MI_99_215,0,41,0.7049779853433096,nan,1.379,-0.704,-0.02,nan,0.001,-2.19001,0.6,0.2,0.2,0
7203,MI_99_216,0,41,0.7049779853433096,nan,1.379,-0.704,nan,nan,nan,-2.19001,0.5925925925925926,0.037037037037037035,0.37037037037037035,0
7204,MI_99_217,0,41,0.7049779853433096,nan,1.379,-0.704,nan,nan,nan,-2.19001,0.5925925925925926,0.037037037037037035,0.37037037037037035,0
7205,MI_99_218,0,41,0.624119004860321,nan,1.379,-0.704,nan,nan,nan,-2.19001,0.6666666666666666,0.16666666666666666,0.16666666666666666,0
7206,MI_99_219,,80,0.624119004860321,nan,nan,nan,nan,nan,nan,-2.19001,0.29411764705882354,0.6470588235294118,0.058823529411764705,1
7207,MI_99_22,,40,0.9769329631856487,nan,nan,nan,nan,nan,nan,-2.19001,0.45454545454545453,0.5,0.045454545454545456,1
7208,MI_99_220,,80,0.624119004860321,nan,nan,nan,nan,nan,nan,-2.19001,0.29411764705882354,0.6470588235294118,0.058823529411764705,1
7209,MI_99_221,,80,0.7049779853433096,nan,nan,nan,-0.257,nan,-0.0,-2.19001,0.5,0.25,0.25,0
7210,MI_99_222,,80,0.7049779853433096,nan,nan,nan,nan,nan,nan,-2.19001,0.5,0.25,0.25,0
7211,MI_99_223,,80,0.7049779853433096,nan,nan,nan,-0.015,nan,0.001,-2.19001,0.5,0.16666666666666666,0.3333333333333333,0
7212,MI_99_224,,80,0.7049779853433096,nan,nan,nan,-0.02,nan,-0.0,-2.19001,0.6,0.2,0.2,0
7213,MI_99_225,,80,0.7049779853433096,nan,nan,nan,-0.02,nan,-0.0,-2.19001,0.6,0.2,0.2,0
7214,MI_99_226,0,41,0.7049779853433096,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5714285714285714,0.14285714285714285,0.2857142857142857,0
7215,MI_99_227,0,41,0.7049779853433096,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5714285714285714,0.14285714285714285,0.2857142857142857,0
7216,MI_99_228,0,41,0.7049779853433096,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5714285714285714,0.14285714285714285,0.2857142857142857,0
7217,MI_99_229,0,41,0.7049779853433096,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.5714285714285714,0.14285714285714285,0.2857142857142857,0
7218,MI_99_23,,40,0.9769329631856487,nan,nan,nan,nan,nan,nan,-2.19001,0.45454545454545453,0.5,0.045454545454545456,1
7219,MI_99_230,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7220,MI_99_231,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7221,MI_99_232,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7222,MI_99_233,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7223,MI_99_234,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7224,MI_99_235,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7225,MI_99_236,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7226,MI_99_237,0,41,0.624119004860321,nan,1.379,-0.704,-0.257,nan,-0.029,0.4,0.09090909090909091,0.09090909090909091,0.8181818181818182,2
7227,MI_99_24,,40,0.9769329631856487,nan,nan,nan,nan,nan,nan,-2.19001,0.45454545454545453,0.5,0.045454545454545456,1
7228,MI_99_25,,40,0.998298988694638,nan,nan,nan,nan,nan,nan,0.14,0.20833333333333334,0.75,0.041666666666666664,1
7229,MI_99_26,,40,0.998298988694638,nan,nan,nan,nan,nan,nan,0.14,0.20833333333333334,0.75,0.041666666666666664,1
7230,MI_99_27,,40,0.998298988694638,nan,nan,nan,-0.012,nan,0.001,0.14,0.5,0.3333333333333333,0.16666666666666666,0
7231,MI_99_28,,40,0.998298988694638,nan,nan,nan,-0.009,nan,0.001,0.14,0.2631578947368421,0.6842105263157895,0.05263157894736842,1
7232,MI_99_29,,40,0.998298988694638,nan,nan,nan,-0.009,nan,0.001,0.14,0.2631578947368421,0.6842105263157895,0.05263157894736842,1
7233,MI_99_3,,50,0.8187113373545954,nan,nan,nan,-0.007,nan,0.001,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7234,MI_99_30,,40,0.998298988694638,nan,nan,nan,-0.009,nan,0.001,0.14,0.2631578947368421,0.6842105263157895,0.05263157894736842,1
7235,MI_99_31,,40,0.998298988694638,nan,nan,nan,-0.009,nan,0.001,0.14,0.2631578947368421,0.6842105263157895,0.05263157894736842,1
7236,MI_99_32,,40,0.998298988694638,nan,nan,nan,-0.009,nan,0.001,0.14,0.2631578947368421,0.6842105263157895,0.05263157894736842,1
7237,MI_99_33,,40,1.0549798876828331,nan,nan,nan,-0.02,nan,0.001,0.14,0.4,0.4,0.2,0
7238,MI_99_34,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,0.14,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7239,MI_99_35,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,0.14,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7240,MI_99_36,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7241,MI_99_37,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7242,MI_99_38,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7243,MI_99_39,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7244,MI_99_4,,50,0.8187113373545954,nan,nan,nan,-0.007,nan,0.001,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7245,MI_99_40,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7246,MI_99_41,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.0,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7247,MI_99_42,,40,1.0549798876828331,nan,nan,nan,-0.009,nan,-0.029,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7248,MI_99_43,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,-0.029,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7249,MI_99_44,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.0,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7250,MI_99_45,,40,1.0549798876828331,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
7251,MI_99_46,,40,1.0549798876828331,nan,nan,nan,-0.009,nan,0.0,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7252,MI_99_47,,40,1.0941093411178204,nan,nan,nan,-0.009,nan,0.001,-2.19001,0.6,0.3,0.1,0
7253,MI_99_48,,40,1.0941093411178204,nan,nan,nan,-0.009,nan,0.001,-2.19001,0.6,0.3,0.1,0
7254,MI_99_49,,40,1.0941093411178204,nan,nan,nan,-0.009,nan,0.001,-2.19001,0.6,0.3,0.1,0
7255,MI_99_5,,50,0.8187113373545954,nan,nan,nan,-0.007,nan,0.001,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7256,MI_99_50,,40,1.0941093411178204,nan,nan,nan,-0.009,nan,0.001,-2.19001,0.6,0.3,0.1,0
7257,MI_99_51,,40,1.0941093411178204,nan,nan,nan,-0.007,nan,0.001,-2.19001,0.6,0.2,0.2,0
7258,MI_99_511,0,20,-1e-05,nan,1.379,-0.704,-0.02,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7259,MI_99_512,1,20,-1e-05,nan,137.664,-0.704,-0.02,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7260,MI_99_513,1,20,-1e-05,nan,186.563,-0.704,-0.02,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7261,MI_99_514,2,40,-1e-05,nan,137.664,-0.704,-0.02,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7262,MI_99_516,,20,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.5,0.4166666666666667,0.08333333333333333,0
7263,MI_99_519,0,40,-1e-05,nan,186.563,-0.704,-0.257,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7264,MI_99_52,,40,1.1222284358373245,nan,nan,nan,-0.007,nan,0.0,-2.19001,0.8,0.1,0.1,0
7265,MI_99_520,0,40,-1e-05,nan,137.664,-0.704,-0.257,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7266,MI_99_521,0,40,-1e-05,nan,1.379,-0.704,-0.257,nan,0.0,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7267,MI_99_522,0,40,-1e-05,nan,1.379,2.583,-0.257,nan,0.001,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7268,MI_99_523,0,40,-1e-05,nan,1.379,-0.704,-0.257,nan,0.0,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7269,MI_99_524,0,40,-1e-05,nan,1.379,-0.704,-0.02,nan,0.001,-2.19001,0.5,0.25,0.25,0
7270,MI_99_525,,40,-1e-05,nan,nan,nan,-0.02,nan,0.001,-2.19001,0.6666666666666666,0.16666666666666666,0.16666666666666666,0
7271,MI_99_526,,40,0.5466374814459495,nan,nan,nan,-0.02,nan,0.001,-2.19001,0.8333333333333334,0.08333333333333333,0.08333333333333333,0
7272,MI_99_527,,40,0.5466374814459495,nan,nan,nan,-0.02,nan,0.001,-2.19001,0.8333333333333334,0.08333333333333333,0.08333333333333333,0
7273,MI_99_528,,40,0.5466374814459495,nan,nan,nan,-0.02,nan,-0.029,-2.19001,0.8333333333333334,0.08333333333333333,0.08333333333333333,0
7274,MI_99_529,,80,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7275,MI_99_53,,40,1.1222284358373245,nan,nan,nan,-0.009,nan,0.0,-2.19001,0.9,0.05,0.05,0
7276,MI_99_530,,80,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7277,MI_99_531,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7278,MI_99_532,0,40,0.5466374814459495,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5555555555555556,0.1111111111111111,0.3333333333333333,0
7279,MI_99_533,0,40,0.5466374814459495,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5555555555555556,0.1111111111111111,0.3333333333333333,0
7280,MI_99_534,0,40,0.5466374814459495,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5555555555555556,0.1111111111111111,0.3333333333333333,0
7281,MI_99_535,0,40,0.5466374814459495,nan,1.379,-0.704,-0.257,nan,-0.029,-2.19001,0.5555555555555556,0.1111111111111111,0.3333333333333333,0
7282,MI_99_54,,40,1.1222284358373245,nan,nan,nan,-0.009,nan,-0.029,-2.19001,0.9,0.05,0.05,0
7283,MI_99_555,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7284,MI_99_556,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7285,MI_99_557,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7286,MI_99_558,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7287,MI_99_559,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7288,MI_99_560,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7289,MI_99_561,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7290,MI_99_562,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7291,MI_99_563,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7292,MI_99_564,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7293,MI_99_565,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7294,MI_99_566,,40,0.5466374814459495,nan,nan,nan,-0.02,nan,0.0,-2.19001,0.8333333333333334,0.08333333333333333,0.08333333333333333,0
7295,MI_99_567,,40,0.5466374814459495,nan,nan,nan,-0.02,nan,-0.029,-2.19001,0.8333333333333334,0.08333333333333333,0.08333333333333333,0
7296,MI_99_568,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
7297,MI_99_569,,40,0.5466374814459495,nan,nan,nan,-0.013,nan,-0.0,-2.19001,0.4,0.4,0.2,0
7298,MI_99_570,,80,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.0,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7299,MI_99_571,,80,0.5466374814459495,nan,nan,nan,-0.02,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7300,MI_99_572,,80,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7301,MI_99_573,,80,0.5466374814459495,nan,nan,nan,-0.013,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7302,MI_99_574,,80,0.5466374814459495,nan,nan,nan,-0.015,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7303,MI_99_575,,80,-1e-05,nan,nan,nan,-0.02,nan,-0.029,-2.19001,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7304,MI_99_576,,80,-1e-05,nan,nan,nan,nan,nan,nan,-2.19001,0.8666666666666667,0.06666666666666667,0.06666666666666667,0
7305,MI_99_577,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.0,-2.19001,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7306,MI_99_578,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7307,MI_99_579,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7308,MI_99_580,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7309,MI_99_581,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7310,MI_99_582,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7311,MI_99_583,,80,-1e-05,nan,nan,nan,-0.02,nan,-0.0,0.14,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7312,MI_99_584,,80,-1e-05,nan,nan,nan,-0.02,nan,-0.029,0.14,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7313,MI_99_585,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7314,MI_99_586,,80,-1e-05,nan,nan,nan,-0.257,nan,0.0,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7315,MI_99_587,,80,-1e-05,nan,nan,nan,-0.02,nan,0.001,0.14,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7316,MI_99_588,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7317,MI_99_589,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.0,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7318,MI_99_590,,80,-1e-05,nan,nan,nan,-0.02,nan,0.001,0.14,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7319,MI_99_591,,80,-1e-05,nan,nan,nan,-0.257,nan,0.0,0.14,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7320,MI_99_592,,80,-1e-05,nan,nan,nan,-0.02,nan,0.0,0.14,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7321,MI_99_593,,50,-1e-05,nan,nan,nan,-0.02,nan,-0.0,0.14,0.6363636363636364,0.2727272727272727,0.09090909090909091,0
7322,MI_99_594,,50,-1e-05,nan,nan,nan,-0.02,nan,-0.029,0.14,0.6363636363636364,0.2727272727272727,0.09090909090909091,0
7323,MI_99_595,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.5,0.2727272727272727,0.22727272727272727,0
7324,MI_99_596,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.5,0.2727272727272727,0.22727272727272727,0
7325,MI_99_597,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.5,0.2727272727272727,0.22727272727272727,0
7326,MI_99_598,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.5,0.2727272727272727,0.22727272727272727,0
7327,MI_99_599,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.14,0.5,0.2727272727272727,0.22727272727272727,0
7328,MI_99_6,,40,0.8187113373545954,nan,nan,nan,-0.007,nan,0.001,0.14,0.1111111111111111,0.7777777777777778,0.1111111111111111,1
7329,MI_99_600,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.4,0.5,0.2727272727272727,0.22727272727272727,0
7330,MI_99_601,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.4,0.5,0.2727272727272727,0.22727272727272727,0
7331,MI_99_602,,50,-1e-05,nan,nan,nan,-0.257,nan,-0.0,0.4,0.5,0.2727272727272727,0.22727272727272727,0
7332,MI_99_603,,50,-1e-05,nan,nan,nan,-0.257,nan,0.001,0.4,0.5,0.2727272727272727,0.22727272727272727,0
7333,MI_99_604,,80,-1e-05,nan,nan,nan,-0.257,nan,0.001,0.4,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7334,MI_99_605,,80,-1e-05,nan,nan,nan,-0.257,nan,0.001,0.4,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7335,MI_99_606,,80,-1e-05,nan,nan,nan,-0.257,nan,0.0,0.4,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7336,MI_99_607,,80,-1e-05,nan,nan,nan,-0.257,nan,-0.029,0.4,0.45161290322580644,0.3870967741935484,0.16129032258064516,0
7337,MI_99_608,,80,-1e-05,nan,nan,nan,-0.02,nan,-0.029,0.4,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7338,MI_99_609,,80,-1e-05,nan,nan,nan,-0.02,nan,-0.029,0.4,0.5862068965517241,0.3103448275862069,0.10344827586206896,0
7339,MI_99_610,,80,-1e-05,nan,nan,nan,-0.015,nan,-0.029,0.14,0.3333333333333333,0.5555555555555556,0.1111111111111111,1
7340,MI_99_611,,80,-1e-05,nan,nan,nan,-0.011,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7341,MI_99_612,,80,-1e-05,nan,nan,nan,-0.01,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7342,MI_99_613,,80,-1e-05,nan,nan,nan,-0.011,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7343,MI_99_614,,80,-1e-05,nan,nan,nan,-0.011,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7344,MI_99_615,,80,-1e-05,nan,nan,nan,-0.013,nan,-0.029,0.14,0.2,0.6,0.2,1
7345,MI_99_616,,80,-1e-05,nan,nan,nan,-0.012,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7346,MI_99_617,,80,-1e-05,nan,nan,nan,-0.015,nan,-0.029,0.14,0.3333333333333333,0.5555555555555556,0.1111111111111111,1
7347,MI_99_618,,80,-1e-05,nan,nan,nan,-0.015,nan,-0.029,0.14,0.3333333333333333,0.5555555555555556,0.1111111111111111,1
7348,MI_99_619,,80,-1e-05,nan,nan,nan,-0.012,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7349,MI_99_620,,80,-1e-05,nan,nan,nan,-0.011,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7350,MI_99_621,,80,-1e-05,nan,nan,nan,-0.01,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7351,MI_99_622,,80,-1e-05,nan,nan,nan,-0.013,nan,-0.029,0.14,0.2,0.6,0.2,1
7352,MI_99_623,,80,-1e-05,nan,nan,nan,-0.012,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7353,MI_99_624,,80,-1e-05,nan,nan,nan,-0.01,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7354,MI_99_625,,80,-1e-05,nan,nan,nan,-0.01,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7355,MI_99_626,0,80,-1e-05,nan,186.563,-0.704,-0.01,nan,-0.029,0.14,0.16666666666666666,0.6666666666666666,0.16666666666666666,1
7356,MI_99_627,0,80,-1e-05,nan,186.563,-0.704,-0.01,nan,-0.0,0.14,0.16666666666666666,0.6666666666666666,0.16666666666666666,1
7357,MI_99_628,0,80,-1e-05,nan,186.563,-0.704,-0.01,nan,-0.0,0.14,0.16666666666666666,0.6666666666666666,0.16666666666666666,1
7358,MI_99_629,1,50,-1e-05,nan,237.794,2.583,-0.01,nan,-0.0,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7359,MI_99_630,1,50,-1e-05,nan,237.794,2.583,-0.01,nan,-0.0,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7360,MI_99_631,1,50,-1e-05,nan,237.794,2.583,-0.01,nan,-0.0,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7361,MI_99_632,1,50,-1e-05,nan,237.794,2.583,-0.01,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7362,MI_99_633,1,50,-1e-05,nan,237.794,2.583,-0.009,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7363,MI_99_634,1,50,-1e-05,nan,237.794,-0.704,-0.009,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7364,MI_99_635,1,50,-1e-05,nan,237.794,-0.704,-0.009,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7365,MI_99_636,1,50,-1e-05,nan,237.794,-0.704,-0.009,nan,-0.029,0.14,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
7366,MI_99_637,2,50,-1e-05,nan,237.794,-0.704,-0.009,nan,-0.029,0.14,0.2,0.6,0.2,1
7367,MI_99_638,2,50,-1e-05,nan,237.794,-0.704,-0.009,nan,-0.029,0.14,0.2,0.6,0.2,1
7368,MI_99_647,0,40,-1e-05,nan,137.664,2.583,-0.02,nan,-0.029,-2.19001,0.5,0.25,0.25,0
7369,MI_99_648,0,40,-1e-05,nan,1.379,2.583,-0.257,nan,-0.029,-2.19001,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
7370,MI_99_649,,40,-1e-05,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
7371,MI_99_65,,80,1.0941093411178204,nan,nan,nan,-0.007,nan,0.001,0.4,0.2,0.2,0.6,2
7372,MI_99_650,,40,-1e-05,nan,nan,nan,-0.015,nan,0.001,-2.19001,0.5,0.25,0.25,0
7373,MI_99_651,,40,0.5466374814459495,nan,nan,nan,-0.257,nan,-0.029,-2.19001,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
